name,year_born,year_death,live
БОБРИЩЕВА,1897,1964,67
БОБРОВ,1901,1966,65
БОБРОВ,1860,1925,65
БОБГОВ,1882,1928,46
БОБРОВА,7728,1922,-5806
БОГАЕВСКАЯ,1912,1977,65
БОГАЕВСКИЙ,1872,1873,1
БОГАЕВСКИЙ,1866,1929,63
БОГАЕВСКИЙ,1884,1970,86
БОГАТОВ,1885,1925,40
БОГАТЫРЧУК,1892,1984,92
БОГДАНОВ,1890,1971,81
БОГДАНОВ,1899,1973,74
БОГДАНОВ,1891,1969,78
БОГДАНОВ,1855,1927,72
БОГДАНОВ,1918,1961,43
БОГДАНОВ,1891,1951,60
БОГДАНОВ,1835,1920,85
БОГДАНОВ,1875,1930,55
БОГДАНОВ,1887,1966,79
БОГДАНОВА,1912,1930,18
БОГДАНОВА,1861,1925,64
БОГДАНОВА,1861,1981,120
БОГДАНОВИЧ,1885,1925,40
БОГДАНОВИЧ,1883,1973,90
БОГДАНЯН,1897,1933,36
БОГДЫЛЬ,1886,1935,49
БОГЕНГАРДТ,1892,1961,69
ЬОГКИСКИЙ,1908,1998,90
БОГИН,1876,1922,46
БОГОВИЧ,1875,1926,51
БОГОЛЮБОВ,1863,1931,68
БОГОЛЮБОВ,1887,1930,43
БОГСОЛЮБОВ,1889,1971,82
БОГОМОЛЕЦ,1902,1984,82
ХАБАЕВ,1891,1975,84
ХАБАЕВ,1870,1941,71
ХАБАЕВА,1878,1943,65
ХАБАЛОВ,1870,1934,64
ХАБАРОВ,1872,1928,56
ХАБАРОВ,1857,1924,67
ХАБАС,1867,1926,59
ХАВЕЛЮК,1894,1951,57
ХАВЕСОН,1850,1926,76
ХАВКИН,1860,1930,70
ХАГАР,1854,1926,72
ХАГЕЛИН,1860,1955,95
ХАГЕМАНН,1904,1984,80
ХАГОНДОКОВ,1907,1996,89
ХАГОНДОКОВ,1871,1958,87
ХАГОНДОКОВА,1901,1987,86
ХАДЖИ,1900,1975,75
ХАДЖИ,1884,1937,53
ХАДЖИЕВ,1895,1966,71
ХАДОРКА,1912,1992,80
ХАДЫКИН,1887,1971,84
ХАДЫКИН,1905,1981,76
ХАДЫКИН,1935,1981,46
ХАДЫКИН,1889,1981,92
ХАДЫКИН,1906,1980,74
ХАДЫКИНА,1892,1977,85
ХАДЫКИНА,1885,1978,93
ХАДЫКИНА,1911,1978,67
ХАДЫКИНА,1892,1975,83
ХАЕВ,1865,1931,66
ХАЗАН,1867,1926,59
ХАЗАН,1906,1931,25
ХАЗАНОВ,1896,1918,22
ХАЗЕНСОН,1862,1926,64
ХАЗИН,1863,1931,68
ХАЗОВ,1877,1968,91
ХАИТ,1888,1929,41
ХАЙТ,1884,1930,46
ХАЙКИЛЕВИЧ,1863,1937,74
ХАЙКИН,1854,1926,72
ХАЙКИНА,1873,1938,65
ХАЙМ,1906,1928,22
ХАЙМОВИЧ,1869,1931,62
ХАЙМОВИЧ,1866,1927,61
ХАЙМОВИЧ,1890,1931,41
ХАЙНАЦКИЙ,1896,1949,53
ХАЙНОВСКИЙ,1894,1938,44
ХАЙТ,1853,1929,76
ХАЙТ,1877,1921,44
ХАЙТС,1871,1929,58
ХАКБВАЛОВА,1871,1932,61
ХАКОЛЬСКИЙ,1882,1944,62
ХАЛАДЖИЕВ,1892,1940,48
ХАЛАЧ,1887,1975,88
ХАЛДЕЕВ,1902,1935,33
ХАЛЕЕВА,1872,1970,98
ХАЛЕЦКИЙ,1881,1926,45
ХАЛИЛЕЕВ,1884,1964,80
ХАЛИЛЕЦКИЙ,1884,1947,63
ХАЛМУХАМЕТОВА,1917,1997,80
ХАЛФИН,1879,1926,47
ХАЛХИН,1881,1927,46
ХАЛЬБЕК,1868,1928,60
ХАЛЬКО,1893,1936,43
ХАЛЯВИН,1903,1921,18
ХАЛЯПИНА,1878,1941,63
ХАНДОГА,1895,1979,84
ХАНЖА,1904,1972,68
ХАНЖЕНКОВ,1903,1988,85
ХАНЖЕНКОВ,1912,1994,82
ХАНЖЕНКОВА,1914,1980,66
ХАНЖИНА,1879,1980,101
ХАНИН,1872,1929,57
ХАНУКОВ,1867,1943,76
ХАНУТИН,1869,1937,68
ХАНУТИН,1904,1926,22
ХАНУТИН,1864,1925,61
ХАНЫКОВ,1849,1935,86
ХАНЫКОВ,1889,1961,72
ХАНЫКОВ,1887,1952,65
ХАНЫКОВ,1891,1973,82
ХАНЫКОВА,1892,1966,74
ХАПЛАНОВ,1899,1980,81
ХАПОВ,1867,1928,61
ХАРАБ,1891,1963,72
ХАРАБ,1896,1980,84
ХАРАД,1885,1922,37
ХАРБЕДИЯ,1865,1937,72
ХАРДЖИЕВ,1903,1996,93
ХАРЕВ,1914,1918,4
ХАРЖЕВСКИЙ,1892,1981,89
ХАРИ,1873,1929,56
ХАРИН,1889,1957,68
ХАРНН,1855,1930,75
ХАРИН,1889,1978,89
ХАРИН,1886,1963,77
ХАРИН,1885,1938,53
ХАРИНА,1896,1975,79
ХАРИНА,1868,1929,61
ХАРНСОВ,1902,1985,83
ХАРИСОВА,1897,1969,72
ХАРИТАНСКИЙ,1875,1922,47
ХАРИТОН,1877,1941,64
ХАРИТОН,1861,1934,73
ХАРИТОН,1868,1939,71
ХАРИТОНОВ,1888,1931,43
ХАРИТОНОВ,1879,1949,70
ХАРИТОНОВ,1889,1967,78
ХАРЕИТОНОВ,1872,1966,94
ХАРИТОНОВ,1887,1929,42
ХАРИТОНОВА,1911,1943,32
ХАРИТОНОВА,1891,1935,44
ХАРИТОНОВИЧ,1878,1941,63
ХАРИТОНОВИЧ,1869,1945,76
ХАРКЕВИЧ,1877,1962,85
ХАРКЕВИЧ,1876,1933,57
ХАРКЕВИЧ,1890,1957,67
ХАРКЕВИЧ,1907,1999,92
ХАРКЕВИЧ,1888,1958,70
ХАРКУШЕВСКИЙ,1884,1942,58
ХАРЛАМОВ,1840,1842,2
ХАРЛАМОВ,1869,1933,64
ХАРЛАМОВ,1905,1991,86
ХАРЛАМОВ,1895,1976,81
ХАРЛАМОВ,1895,1978,83
ХАРЛАМОВА,1844,1925,81
ХАРЛАМОВА,1880,1962,82
ХАРЛАНОВ,1899,1921,22
ХАРЛАШИН,1891,1951,60
ХАРОН,1878,1923,45
ХАРСКИЙ,1896,1987,91
ХАРТ,1887,1975,88
ХАРТЕН,1857,1938,81
ХАРТУЛАРИ,1865,1928,63
ХАРЧЕНКО,1897,1953,56
ХАРЧЕНКО,1880,1941,61
ХАРЧЕНКО,1908,1987,79
ХАРЧЕНКО,1853,1937,84
ХАРЬКОВ,1893,1975,82
ХАРЬКОВ,1892,1974,82
ХАРЬКОВСКАЯ,1918,2001,83
ХАРЬКОВСКИЙ,1899,1988,89
ХАСЕЛЕВА,1885,1929,44
ХАСКЕЛЬМАН,1895,1929,34
ХАСКИН,1896,1927,31
ХАСКИНА,1899,1984,85
ХАТКО,1897,1970,73
ХАУСТОВ,1901,1991,90
ХАЧИКОВ,1879,1933,54
ХАЧИКОВ,1905,1930,25
ХВАН,1910,1935,25
ХВАН,1909,1929,20
ХВАЧЕВСКИЙ,1864,1925,61
ХВЕЩУК,1909,1979,70
ХВИЦКО,1881,1933,52
ХВОЛЬСОН,1868,1934,66
ХВОЛЬСОН,1862,1931,69
ХВОЛЬСОН,1898,1969,71
ХВОРОВ,1899,1935,36
ХВОРОСТОВ,1902,1938,36
ХВОРОЩАК,1883,1938,55
ХВОСТОВ,1893,1960,67
ХВОСТОВ,1859,1940,81
ХВОСТОВ,1905,1987,82
ХВОСТОВ,1894,1951,57
ХВОСТОВСКИЙ,1896,1971,75
ХВОЩИНСКАЯ,1908,1984,76
ХЕЙК,1910,1985,75
ХЕЙФЕ,1864,1922,58
ХЕЙФЕЦ,1860,1928,68
ХЕККЕРТ,1886,1969,83
ХЕНКИН,1853,1921,68
ХЕНКИНА,1881,1963,82
ХЕРАСКОВ,1880,1963,83
ХЕРАСКОВА,1880,1969,89
ХЕРАСКОВА,1951,1992,41
ХЕРСОНСКИЙ,1895,1937,42
ХЕЧИНОВА,1890,1957,67
ХИЖНН,1894,1935,41
ХИЖНЯКОВ,1875,1946,71
ХИКИНА,1874,1936,62
ХИЛИНСКИЙ,1895,1929,34
ХИЛКОВСКАЯ,1878,1938,60
ХИЛЬКЕВИЧ,1894,1981,87
ХИЛЬКО,1949,1998,49
ХИМИЧ,1880,1979,99
ХИМИЧ,1891,1972,81
ХИМИЧ,1914,1928,14
ХИМИЧ,1881,1967,86
ХИМОНА,1865,1929,64
ХИМШИЕВ,1901,1942,41
ХИМШИЕВА,1931,1972,41
ХИНЕВИЧ,1864,1938,74
ХИНОЙ,1888,1941,53
ХИРШГОРН,1946,1996,50
ХИРЬЯКОВ,1863,1940,77
ХИТИЕВ,1877,1964,87
ХИТКОВСКИЙ,1893,1924,31
ХИТРИК,1913,1930,17
ХИТРИН,1878,1940,62
ХЕИТРИН,1888,1939,51
ХИТРИНА,1888,1933,45
ХИТРОВА,1884,1946,62
ХИТРОВО,1878,1931,53
ХИТРОВО,1891,1968,77
ХИТРОВО,1868,1923,55
ХИТРОВО,1892,1986,94
ХИТРОВО,1919,1989,70
ХИТРОВО,1865,1931,66
ХЛЕБНИКОВ,1883,1929,46
ХЛЕБНИКОВ,1882,1957,75
ХЛЕБНИКОВА,1847,1940,93
ХЛИСТУНОВ,1896,1957,61
ХЛИСТУНОВ,1891,1940,49
ХЛОПИН,1876,1962,86
ХЛОПОВ,1865,1932,67
ХЛОПОВ,1896,1974,78
ХЛОПОВ,1921,1994,73
ХЛУДЕЕВА,1896,1978,82
ХЛЫСТОВ,1933,1960,27
ХЛЫКСТОВА,1904,1984,80
ХЛЫТЧИЕВ,1886,1963,77
ХЛЫТЧИЕВА,1891,1986,95
ХЛЮСТИН,1880,1983,103
ХМАРА,1880,1926,46
ХМАРА,1887,1970,83
ХМАРА,1878,1937,59
ХМЕЛЬНИЦКИЙ,1892,1965,73
ХОВАНСКИЙ,1899,1969,70
ХОДАКОВ,1859,1926,67
ХОДАКОВ,1852,1926,74
ХОДАКОВСКИЙ,1895,1931,36
ХОДАКОВСКИЙ,1896,1971,75
ХОДАНОВИЧ,1868,1939,71
ХОДАСЕВИЧ,1886,1939,53
ХОДАСОВ,1897,1961,64
ХОДАЧИНСКИЙ,1873,1934,61
ХОДКЕВИЧ,1865,1941,76
ХОДНЕВ,1850,1937,87
ХОДНЕВ,1886,1976,90
ХОДОВ,1904,1975,71
ХОДОКОВСКАЯ,1879,1949,70
ХОДОКОВСКИЙ,1879,1950,71
ХОДОРОВИЧ,1866,1941,75
ХОДОРОВИЧ,1903,1971,68
ХОДОРОВИЧ,1857,1936,79
ХОДОРОВИЧ,1893,1930,37
ХОДОРОВИЧ,1907,1967,60
ХОДОРОВСКИЙ,1817,1945,128
ХОДОСЕВИЧ,1895,1934,39
ХОЗИКОВ,1868,1937,69
ХОККОНЕН,1873,1967,94
ХОЛАСКОВА,1891,1974,83
ХОЛЕЕВА,1871,1970,99
ХОЛИНА,1890,1923,33
ХОЛМСКИЙ,1931,1996,65
ХОЛОД,1894,1973,79
ХОЛОДКОВ,1888,1967,79
ХОЛОДОВСКИЯЙ,1897,1989,92
ХОЛОДОВСКИЙ,1858,1933,75
ХОЛОМАНОВ,1889,1964,75
ХОЛОМАНОВА,1869,1936,67
ХОЛЧЕВННИКОВ,1883,1962,79
ХОЛЬМСЕН,1865,1941,76
ХОЛЬМСЕН,1880,1939,59
ХОМАТЬЯНО,1863,1937,74
ХОМАТЬЯНО,1905,1988,83
ХОМЕНКО,1899,1991,92
ХОМЕНТОВСКАЯ,1881,1920,39
ХОМЕНТОВСКИЙ,1899,1950,51
ХОМИК,1893,1929,36
ХОМИНСКИЙ,1859,1938,79
ХОМИЦКИЙ,1902,1980,78
ХОМИЦКИЙ,1933,1944,11
ХОМИЦКИЙ,1880,1933,53
ХОМИЦКИЙ,1889,1952,63
ХОМИЧ,1880,1971,91
ХОМУТИНИН,1863,1937,74
ХОМУТИНИКНА,1878,1944,66
ХОМУТОВ,1898,1963,65
ХОМУТОВ,1889,1920,31
ХОМЯКОВ,1904,1984,80
ХОМЯКОВ,1893,1925,32
ХОМЯКОВ,1910,1927,17
ХОМЯКОВ,1850,1925,75
ХОМЯКОВА,1896,1926,30
ХОНДАЖЕВСКИЙ,1889,1944,55
ХОНДОШЕВСКИЙ,1879,1944,65
ХОПЕРСКИЙ,1900,1980,80
ХОПРИЯНИНОВА,1893,1967,74
ХОПРОВ,1892,1979,87
ХОПРОВА,1902,1993,91
ХОРВАТ,1868,1932,64
ХОРВАТ,1895,1991,96
ХОРВАТ,1863,1939,76
ХОРВАТ,1858,1937,79
ХОРВАТ,1892,1985,93
ХОРВАТ,1878,1953,75
ХОРВАТ,1906,1932,26
ХОРВАТ,1896,1935,39
ХОРЕВИЧ,1865,1943,78
ХОРЕРОВ,1911,1941,30
ХОРКУН,1895,1981,86
ХОРОШ,1861,1931,70
ХОРОШ,1894,1934,40
ХОРОШАВИН,1878,1955,77
ХОРОШИЛОВ,1879,1950,71
ХОРУЖИЙ,1883,1931,48
ХОРУНЖЕВ,1882,1937,55
ХОРЦЕВ,1868,1941,73
ХОРЦЕВА,1870,1932,62
ХОТИМ,1875,1959,84
ХОТИН,1895,1973,78
ХОТИНА,1917,1979,62
ХОТИНА,1896,1935,39
ХОТИНСКИЙ,1852,1933,81
ХОХЛАЧЕВ,1896,1945,49
ХОХЛАЧЕВ,1854,1937,83
ХОХЛАЧЕВ,1881,1937,56
ХОХЛАЧЕВ,1891,1971,80
ХОХЛОВ,1866,1932,66
ХОХЛОВ,1899,1935,36
ХОХЛОВ,1886,1963,77
ХОХЛОВ,1872,1935,63
ХОХЛОВ,1887,1936,49
ХОХЛОВ,1864,1925,61
ХОХЛОВСКАЯ,1907,1976,69
ХОХЛОВСКИЙ,1898,1955,57
ХОЧЕВА,1901,1923,22
ХОШЕВ,1898,1978,80
ХОШТАРИЯ,1887,1935,48
ХРАМОВ,1890,1958,68
ХРАМОВ,1928,1943,15
ХРАМОВИЧ,1894,1930,36
ХРАМОВИЧ,1898,1963,65
ХРАМЦОВ,1868,1933,65
ХРЕБТОВ,1871,1928,57
ХРЕНОВ,1860,1926,66
ХРЕПТОВИЧ,1890,1933,43
ХРЕПТОВИЧ,1848,1933,85
ХРЕПТОВИЧ,1922,1974,52
ХРЕЩАТИЦКИЙ,1910,1923,13
ХРИЗОСТОМ,1915,1981,66
ХРИПУНОВ,1889,1983,94
ХРИПУШИН,1901,1986,85
ХРИСОГОНОВ,1892,1982,90
ХРИСТНАНОВИЧ,1874,1936,62
ХРИСТИЧ,1856,1930,74
ХРИСТОВ,1867,1931,64
ХРИСТОФОРОВ,1890,1955,65
ХРИСТОФОРОВ,1903,1984,81
ХРИСТОФОРОВ,1900,1991,91
ХРИСТОФОРОВ,1879,1956,77
ХРИСТОФОРОВА,1918,1947,29
ХРИСТОФОРОВА,1894,1982,88
ХРОЛЬ,1901,1982,81
ХРОЛЬ,1906,1991,85
ХРОМУШИН,1898,1926,28
ХРОСЦИЦКИЙ,1840,1921,81
ХРУЛЕВ,1906,1973,67
ХРУЛЕВ,1901,1933,32
ХРУПАЛО,1887,1935,48
ХРУПМАНОВИЧ,1841,1926,85
ХРУСТАЛЕВ,1882,1941,59
ХРУСТАЛЕВ,1871,1932,61
ХРУЩЕВ,1881,1941,60
ХРУЩЕВ,1881,1972,91
ХРУЩЕВА,1890,1961,71
ХРУЩЕВА,1921,1942,21
ХРУЩОВ,1885,1976,91
ХРУЩОВА,1869,1931,62
ХУДЕКОВ,1889,1961,72
ХУДЗИК,1892,1968,76
ХУДИКОВСКИЙ,1893,1949,56
ХУДОКОРМОВ,1897,1961,64
ХУДОКОРМОВ,1890,1933,43
ХУДОКОРМОВА,1899,1965,66
ХУДЯКОВ,1886,1985,99
ХУДЯКОВ,1898,1979,81
ХУДЯКОВСКИЙ,1904,1985,81
ХУСТОВ,1888,1957,69
ХУТИЕВ,1878,1964,86
ЦАБЕЛЬ,1873,1955,82
ЦАДКИН,1890,1967,77
ЦАЛЫККАТЫ,1882,1928,46
ЦАНКО,1852,1924,72
ЦАРАЕВ,1891,1971,80
ЦАРЕВ,1861,1926,65
ЦАРЕВСКАЯ,1879,1928,49
ЦАРЕВСКИЙ,1901,1942,41
ЦАРЕНКО,1883,1920,37
ЦАРЕНКО,1893,1931,38
ЦАРИЧИЧ,1869,1947,78
ЦАРУК,1892,1938,46
ЦАРУНОВА,1906,1927,21
ЦАРЬКОВ,1881,1941,60
ЦАРЮНОВ,1939,1993,54
ЦАЦКИН,1896,1971,75
ЦВАНЦИГЕР,1855,1942,87
ЦВЕТ,1878,1940,62
ЦВЕТАНОВИЧ,1862,1942,80
ЦВЕТАНОВИЧ,1865,1944,79
ЦВЕТКОВ,1896,1937,41
ЦВЕТКОВ,1902,1953,51
ЦВЕТКОВ,1857,1928,71
ЦВЕТКОВ,1891,1952,61
ЦВЕТКОВ,1881,1947,66
ЦВЕТКОВ,1893,1980,87
ЦВЕТКОВА,1883,1967,84
ЦВЕТКОВСКАЯ,1882,1943,61
ЦВЕТКОВСКИЙ,1877,1952,75
ЦВЕТЛЕР,1884,1926,42
ЦВЕТНИЦКИЙ,1871,1941,70
ЦВИРКО,1887,1953,66
ЦЕДЕРБАУМ,1878,1963,85
ЦЕЙТЛИН,1884,1930,46
ЦЕЙШЕК,1890,1973,83
ЦЕКУРЬ,1874,1931,57
ЦЕЛИВЕЕВ,1895,1955,60
ЦЕЛЬМС,1880,1935,55
ЦЕМЕЛЬ,1902,1981,79
ЦЕМКО,1903,1978,75
ЦЕМКО,1897,1976,79
ЦЕНОБНУС,1867,1923,56
ЦЕРЕКВИЦКИЙ,1889,1965,76
ЦЕРЕТЕЛИ,1864,1942,78
ЦЕРЕТЕЛИ,1881,1959,78
ЦЕРУЛЬ,1880,1937,57
ЦЕРУЛЬНИК,1885,1960,75
ЦЕСЛИКОВСКАЯ,1915,1927,12
ЦЕТЛИН,1860,1936,76
ЦЕТЛИН,1845,1933,88
ЦЕТЛИН,1856,1933,77
ЦЕТЛИН,1892,1926,34
ЦЕТЛИН,1917,1996,79
ЦЕХАНОВИЧ,1892,1925,33
ЦЕХАНОВИЧ,1896,1932,36
ЦЕШКОВСКИЙ,1889,1974,85
ЦИБКЕВИЧ,1886,1973,87
ЦИБУЛЬСКАЯ,1937,1997,60
ЦИВИНСКАЯ,1893,1971,78
ЦИВИНСКАЯ,1868,1930,62
ЦИГАНОВА,1890,1982,92
ЦИГЛЕР,1881,1923,42
ЦИГЛЕР,1900,1982,82
ЦИКОЛОВСКАЯ,1885,1967,82
ЦИКУНОВ,1875,1937,62
ЦИЛЛИ,1920,1949,29
ЦИМБАЛ,1900,1934,34
ЦИМВАЛИСТОВА,1878,1931,53
ЦИМБАЛИСТОВА,1849,1929,80
ЦИМБАЛОВ,1887,1929,42
ЦИМЛОВ,1904,1968,64
ЦИМЛОВА,1900,1975,75
ЦИММЕРМАН,1901,1970,69
ЦИММЕРМАН,1864,1925,61
ЦИММЕРМАН,1887,1935,48
ЦИММЕРМАН,1904,1978,74
ЦИММЕРМАН,1851,1923,72
ЦИНГЕР,1870,1934,64
ЦИНГЕР,1910,1998,88
ЦИОНСОН,1862,1921,59
ЦИПКЕВИЧ,1887,1973,86
ЦИРБАЛЬ,1896,1927,31
ЦИРГ,1881,1958,77
ЦИРГ,1888,1986,98
ЦИРКАНС,1917,1983,66
ЦИРЛИНСКИЙ,1893,1937,44
ЦИРТ,1851,1926,75
ЦИРТЕЛЬ,1874,1939,65
ЦИРУЛЬ,1871,1923,52
ЦИРУЛЬНИКОВ,1871,1939,68
ЦИРУЛЬНИКОВА,1930,1998,68
ЦИСИН,1952,1997,45
ЦИТЛИДЗЕ,1861,1936,75
ЦИТОВИЧ,1872,1963,91
ЦИТОВИЧ,1895,1920,25
ЦИТОВИЧ,1855,1930,75
ЦИТОВИЧ,1902,1996,94
ЦИТОВИЧ,1908,1935,27
ЦИТОВИЧ,1877,1951,74
ЦИТРОН,1851,1926,75
ЦИТРОН,1860,1930,70
ЦИТРОНБАУМ,1886,1925,39
ЦОГОЕВ,1894,1945,51
ЦОГОЕВА,1919,1944,25
ЦОКУН,1875,1936,61
ЦОКУР,1895,1936,41
ЦОЛКА,1888,1936,48
ЦОНЕВ,1907,1993,86
ЦОПАНОВ,1896,1941,45
ЦОРН,1888,1923,35
ЦУГЛЕВИЧ,1892,1976,84
ЦУДИЛО,1893,1974,81
ЦУКЕРМАН,1910,1921,11
ЦУККЕР,1896,1919,23
ЦУККНИ,1848,1930,82
ЦУКУРОВ,1920,1921,1
ЦУЛАДЗЕ,1890,1940,50
ЦУЛУКИДЗЕ,1872,1936,64
ЦУРИКОВ,1923,1979,56
ЦУРИКОВ,1883,1941,58
ЦУЦА,1907,1927,20
ЦЫВЕНКО,1905,1936,31
ЦЫВУЛЬСКИЙ,1822,1924,102
ЦЫБВУЛЯ,1885,1960,75
ЦЫБЫК,1845,1921,76
ЦЫГАЛЬСКИЙ,1880,1941,61
ЦЫГАНКОВ,1883,1932,49
ЦЫГАНКОВ,1892,1980,88
ЦЫГАНКОВ,1893,1921,28
ЦЫГАНОВ,1883,1926,43
ЦЫГАНОК,1873,1935,62
ЦЫГАНОК,1894,1921,27
ЦЫКУНОВ,1892,1957,65
ЦЫМБАЛЮК,1894,1979,85
ЦЫНГЕЛЬ,1908,1982,74
ЦЫРЮЛЬНИКОВ,1900,1921,21
ЦЫТОВИЧ,1894,1983,89
ЦЫТОВИЧ,1907,1983,76
ЦЮРИК,1900,1980,80
ЧАБАН,1900,1939,39
ЧАБАН,1887,1953,66
ЧАБАНЕЦ,1890,1970,80
ЧАБЦЕВ,1895,1944,49
ЧАВЧАВАДЗЕ,1907,1928,21
ЧАВЧАВАДЗЕ,1905,1962,57
ЧАВЧАВАДЗЕ,1879,1967,88
ЧАВЧАВАДЗЕ,1889,1965,76
ЧАВЧАВАДЗЕ,1899,1971,72
ЧАГИН,1863,1936,73
ЧАГОВЕЦ,1890,1932,42
ЧАГОВЕЦ,1896,1975,79
ЧАДОВА,1892,1972,80
ЧАЙКИН,1897,1948,51
ЧАЙКИН,1899,1972,73
ЧАЙКОВ,1886,1978,92
ЧАЙКОВА,1881,1971,90
ЧАЙКОВСКАЯ,1900,1984,84
ЧАЙКОВСКАЯ,1911,1929,18
ЧАЙКОВСКАЯ,1872,1950,78
ЧАЙКОВСКИЙ,1894,1942,48
ЧАЙКОВСКИЙ,1885,1962,77
ЧАЙКОВСКИЙ,1894,1936,42
ЧАЙКОВСКИЙ,1885,1940,55
ЧАЙКОВСКИЙ,1880,1964,84
ЧАЙКОВСКИЙ,1850,1926,76
ЧАКВИН,1864,1935,71
ЧАКЛОШ,1885,1926,41
ЧАЛАЯ,1906,1991,85
ЧАЛЕВВА,1880,1949,69
ЧАЛЕЕВА,1901,1985,84
ЧАЛКО,1930,1947,17
ЧАЛОВСКИЙ,1895,1992,97
ЧАМАНСКАЯ,1877,1947,70
ЧАМАРА,1884,1962,78
ЧАНИН,1884,1923,39
ЧАНЦЕВА,1871,1942,71
ЧАПКИН,1875,1920,45
ЧАПКОВСКИЙ,1869,1925,56
ЧАПЛИН,1886,1950,64
ЧАПЛИЦ,1871,1930,59
ЧАПЛИЦ,1879,1959,80
ЧАПЛИЦКИЙ,1875,1938,63
ЧАПЛЫГИН,1860,1932,72
ЧАПЛЫГИН,1902,1977,75
ЧАПСКИЙ,1896,1993,97
ЧАРНКОВ,1903,1999,96
ЧАРИКОВ,1885,1965,80
ЧАРИКОВА,1885,1963,78
ЧАРКОВСКИЙ,1893,1979,86
ЧАРНОТА,1881,1926,45
ЧАРТОРИЖСКАЯ,1871,1943,72
ЧАРТОРЫЖСКИЙ,1859,1943,84
ЧАРЫКОВ,1855,1930,75
ЧАСОВНИКОВ,1893,1981,88
ЧАСТКОВ,1895,1971,76
ЧАУСОВ,1871,1929,58
ЧАХЛИНА,1901,1925,24
ЧАХОТИН,1885,1973,88
ЧАХОТИНА,1913,1987,74
ЧАЦКИЙ,1897,1924,27
ЧАЧИВАЯ,1895,1974,79
ЧАЧКОВСКИЙ,1856,1929,73
ЧАЧУА,1897,1965,68
ЧАШИН,1892,1985,93
ЧАШИНСКИЙ,1869,1936,67
ЧВАНОВА,1897,1939,42
ЧЕБАТОВ,1901,1928,27
ЧЕБЛАКОВ,1888,1924,36
ЧЕБОТАЕВ,1930,1947,17
ЧЕБОТАРЕВ,1933,1944,11
ЧЕБОТАРЕВ,1889,1980,91
ЧЕБОТАРЕВ,1874,1931,57
ЧЕВОТАРЕВ,1899,1984,85
ЧЕБОТАРЕВ,1891,1964,73
ЧЕБОТАРЕВ,1881,1935,54
ЧЕБОТАРЕВ,1902,1924,22
ЧЕБВОТАРЕВА,1896,1965,69
ЧЕБОТАРЕВСКАЯ,1901,1988,87
ЧЕБОТАРЕВСКИЙ,1896,1973,77
ЧЕБОТКЕВИЧ,1898,1951,53
ЧЕБРОТАРЕВ,1881,1935,54
ЧЕБЫШЕВ,1892,1973,81
ЧЕБЫШЕВ,1865,1937,72
ЧЕБЫШЕВА,1893,1967,74
ЧЕВАТИ,1908,1945,37
ЧЕВДАРЬ,1900,1945,45
ЧЕВЕКОВА,1901,1936,35
ЧЕВЕЛЬДЕЕВ,1887,1983,96
ЧЕВЕЛЬДЕЕВ,1906,1933,27
ЧЕВЕЛЬДЕЕВ,1869,1937,68
ЧЕВЕЛЬДЕЕВ,1898,1955,57
ЧЕВЕЛЬДЕЕВА,1896,1975,79
ЧЕВЕЛЬДЕЕВА,1868,1942,74
ЧЕВЧЕЛОВ,1881,1920,39
ЧЕВЫЧЕЛОВ,1881,1966,85
ЧЕГЛОВ,1876,1931,55
ЧЕГРИНЕЦ,1902,1995,93
ЧЕГРИНЕЦ,1902,1992,90
ЧЕЖОКОВ,1882,1935,53
ЧЕКАЛИН,1895,1927,32
ЧЕКАЛОВ,1875,1932,57
ЧЕКАН,1893,1982,89
ЧЕКАН,1897,1982,85
ЧЕКАНОВ,1894,1912,18
ЧЕКВЕР,1893,1957,64
ЧЕКМАРЕВ,1861,1939,78
ЧЕКМЕНЕВ,1890,1921,31
ЧЕКОМАСОВ,1894,1978,84
ЧЕКОМАСОВА,1894,1987,93
ЧЕКОТОВСКИЙ,1875,1941,66
ЧЕКУНОВ,1901,1935,34
ЧЕКУНОВ,1876,1956,80
ЧЕКУНОВ,1915,1937,22
ЧЕЛЕБИ,1895,1972,77
ЧЕЛИДЗЕ,1961,1997,36
ЧЕЛИЩЕВ,1901,1994,93
ЧЕЛИЩЕВ,1870,1952,82
ЧЕЛИЩЕВА,1846,1922,76
ЧЕЛИЩЕВА,1917,1957,40
ЧЕЛНОКОВ,1890,1938,48
ЧЕЛНОКОВ,1863,1935,72
ЧЕЛНОКОВ,1866,1925,59
ЧЕЛНОКОВА,1862,1932,70
ЧЕЛОВСКИЙ,1906,1976,70
ЧЕЛПАНОВ,1863,1936,73
ЧЕЛУХИН,1840,1928,88
ЧЕЛЬЦЕВ,1919,1949,30
ЧЕЛЬЦОВ,1887,1967,80
ЧЕЛЬЦОВА,1891,1967,76
ЧЕМЕЗОВ,1913,1942,29
ЧЕМЕРИС,1883,1935,52
ЧЕМПУРА,1898,1931,33
ЧЕНГЕРИ,1888,1939,51
ЧЕПЕЛЬ,1902,1927,25
ЧЕПИЯГА,1892,1969,77
ЧЕПИГО,1863,1945,82
ЧЕПУЛЬКОВСКИЙ,1873,1925,52
ЧЕПУРКОВСКАЯ,1897,1974,77
ЧЕПУРКОВСКИЙ,1911,1983,72
ЧЕПУРКОВСКИЙ,1895,1971,76
ЧЕПУРНАЯ,1892,1973,81
